LOC_ID,metric,scale,tier,n,slope,se,p_lm,baseline_slope,rho_partial,q_lm,q_family,protein_name,blast_pident,blast_evalue,annotation_source,in_TC_DEG_annotation,blast_ok,gene_set,frac_at_floor,floor_flag,byssal_structural
LOC134707467,max_displacement,raw,exploratory,45,-0.008828266292556992,0.008730526164315954,0.3181557748741892,-0.13360108501819876,-0.10175560292060613,0.9717904745923365,0.9957363924896574,Dual oxidase 1 (EC 1.11.1.-) (EC 1.6.3.1),41.748,0,genome_blast,TRUE,TRUE,candidate,0.174,ok,FALSE
LOC134711515,max_displacement,raw,exploratory,45,-0.015584764665347903,0.015422218169165986,0.3184655507730517,-0.14996100261953432,-0.13321802455155005,0.9717904745923365,0.9957363924896574,Collagen alpha-2(IV) chain,51.043,2.47e-134,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134687339,max_displacement,raw,exploratory,45,-0.009170920650515503,0.009075929896758993,0.31850031611334423,-0.13826753922300825,-0.17615694114409639,0.9717904745923365,0.9957363924896574,"Glutathione S-transferase 3, mitochondrial (EC 2.5.1.-) (Glutathione peroxidase MGST3) (EC 1.11.1.-) (LTC4 synthase MGST3) (EC 4.4.1.20)",43.796,1.14e-39,genome_blast,FALSE,TRUE,candidate,0.326,caution,FALSE
LOC134724488,max_displacement,raw,exploratory,45,0.009179245857093775,0.0091387962806817,0.3213648035274443,-0.17199153638249046,0.09267258349812058,0.9717904745923365,0.9957363924896574,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter),49.194,0,genome_blast,FALSE,TRUE,candidate,0.196,ok,FALSE
LOC134728203,max_displacement,raw,exploratory,45,-0.015774265651427935,0.015839536636751847,0.325447914746019,-0.15988502181971342,-0.23241694233919608,0.9717904745923365,0.9957363924896574,"Serine--tRNA ligase, cytoplasmic (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)",70.711,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134714554,max_displacement,raw,exploratory,45,0.01671686188437906,0.01688738910330615,0.3283241160179473,-0.15676077884888437,0.10106407435717082,0.9717904745923365,0.9957363924896574,Lysyl oxidase homolog 2B (EC 1.4.3.13) (Lysyl oxidase-like protein 2B),42.547,3.03e-77,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134697114,max_displacement,raw,exploratory,45,0.016963204723814976,0.017136555070231207,0.32833276442475223,-0.15496984451979978,0.06737957767196252,0.9717904745923365,0.9957363924896574,Heat shock 70 kDa protein 12A,36.48,2.4699999999999997e-110,genome_blast,FALSE,TRUE,candidate,0.174,ok,FALSE
LOC134697168,max_displacement,raw,exploratory,45,0.026048775881245514,0.02653597911734421,0.33232800566828724,-0.1706746789858186,0.109628922746492,0.9717904745923365,0.9957363924896574,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),34.073,3.8299999999999996e-118,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134695612,max_displacement,raw,exploratory,45,-0.029917699658543625,0.030620481669147413,0.33456705746301474,-0.10866401822726074,-0.23744988412670104,0.9717904745923365,0.9957363924896574,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.968,2.7099999999999996e-118,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134707678,max_displacement,raw,exploratory,45,0.005344414605918912,0.0054869724990856674,0.3360501311001628,-0.13671466307518484,0.15492805485202168,0.9717904745923365,0.9957363924896574,Byssal peroxidase-like protein 1,34.068,1.23e-87,genome_blast,FALSE,TRUE,candidate,0.109,ok,FALSE
LOC134694760,max_displacement,raw,exploratory,45,-0.02237706688603498,0.02320344602250729,0.3407947913781326,-0.16724367301960869,-0.1772667902131738,0.9717904745923365,0.9957363924896574,Phospholipid hydroperoxide glutathione peroxidase (PHGPx) (EC 1.11.1.12) (Glutathione peroxidase 4) (GPx-4) (GSHPx-4) (EC 1.11.1.9),56.021,1.78e-67,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134721566,max_displacement,raw,exploratory,45,-0.04144433747491469,0.043039231476319766,0.34150895283465277,-0.15353361752719055,-0.1381991526288396,0.9717904745923365,0.9957363924896574,Heat shock factor protein (HSF) (Heat shock transcription factor) (HSTF),39.909,2.07e-89,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134728119,max_displacement,raw,exploratory,45,0.012901247413927924,0.01344235240289859,0.3430955598133464,-0.15155058734542828,0.19921684890023583,0.9717904745923365,0.9957363924896574,Collagen alpha-1(XXII) chain,35.678,1.43e-29,genome_blast,TRUE,TRUE,candidate,0.304,caution,FALSE
LOC134692848,max_displacement,raw,exploratory,45,0.016213377715122712,0.01700250927503151,0.3461658807271061,-0.16118584387609727,0.18678323474027023,0.9717904745923365,0.9957363924896574,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),33.494,1.9199999999999998e-95,genome_blast,FALSE,TRUE,candidate,0.283,caution,FALSE
LOC134696249,max_displacement,raw,exploratory,45,0.008653304807395321,0.009135276494800107,0.34934880430079573,-0.13295330488713963,0.08128856745645148,0.9717904745923365,0.9957363924896574,Alcohol dehydrogenase class-3 chain H (EC 1.1.1.1) (Alcohol dehydrogenase class-III chain H) (Glutathione-dependent formaldehyde dehydrogenase) (FALDH) (FDH) (GSH-FDH) (EC 1.1.1.-) (S-(hydroxymethyl)glutathione dehydrogenase) (EC 1.1.1.284),58.378,5.299999999999999e-160,genome_blast,FALSE,TRUE,candidate,0.152,ok,FALSE
LOC134701699,max_displacement,raw,exploratory,45,0.017023795830753214,0.017990245785462666,0.3498326181726461,-0.17184184136099503,0.07291300728210365,0.9717904745923365,0.9957363924896574,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.651,2.7900000000000003e-117,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134715482,max_displacement,raw,exploratory,45,-0.030784223684942404,0.03260277362572796,0.35086990268729057,-0.1220169811193605,-0.07552953439124364,0.9717904745923365,0.9957363924896574,Tubulin-specific chaperone A (TCP1-chaperonin cofactor A) (Tubulin-folding cofactor A) (CFA),68.493,3.86e-27,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134711985,max_displacement,raw,exploratory,45,-0.02818572087166605,0.03016300631987865,0.35582350571187005,-0.15143713207791823,-0.22510196100395105,0.9717904745923365,0.9957363924896574,Tubulin-folding cofactor B (Cytoskeleton-associated protein 1) (Cytoskeleton-associated protein CKAPI) (Tubulin-specific chaperone B),52.72,3.4999999999999996e-88,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134681360,max_displacement,raw,exploratory,45,-0.016437609431003322,0.01779170432790166,0.36122389438391533,-0.12387802253075038,-0.1428687769042452,0.9717904745923365,0.9957363924896574,Collagen alpha-4(VI) chain,24.053,7.569999999999999e-31,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134711376,max_displacement,raw,exploratory,45,0.014257102118364624,0.01546310238888156,0.3621933820222706,-0.14397613619681476,0.008802387930769966,0.9717904745923365,0.9957363924896574,Hypoxia-inducible factor 1-alpha (HIF-1-alpha) (HIF1-alpha),37.415,4.789999999999999e-110,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134717350,max_displacement,raw,exploratory,45,-0.007324479288169078,0.008003381101084759,0.36572483991007365,-0.14472161158165758,-0.09937680337626333,0.9717904745923365,0.9957363924896574,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1),44.521,8.009999999999999e-35,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134686344,max_displacement,raw,exploratory,45,-0.017663531796361168,0.019608199572717085,0.37321141170922556,-0.15041797481926109,-0.18444592728266532,0.9717904745923365,0.9957363924896574,Glutamine--tRNA ligase (EC 6.1.1.18) (Glutaminyl-tRNA synthetase) (GlnRS),62.767,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134721362,max_displacement,raw,exploratory,45,0.018866681646257398,0.021089780072024934,0.3764948991122077,-0.1420230246906769,0.11750680908233754,0.9717904745923365,0.9957363924896574,Valacyclovir hydrolase (VACVase) (Valacyclovirase) (EC 3.1.-.-) (Biphenyl hydrolase-like protein),50.98,8.109999999999999e-96,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134708355,max_displacement,raw,exploratory,45,-0.022002295284249546,0.024637932874711575,0.3773212390572217,-0.13357103557907873,-0.2560080934319945,0.9717904745923365,0.9957363924896574,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter),47.404,0,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134696139,max_displacement,raw,exploratory,45,-0.031740116606500494,0.03562927808292597,0.3784760857733367,-0.12391472246340439,-0.13266129252678757,0.9717904745923365,0.9957363924896574,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.541,6.359999999999999e-104,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134694726,max_displacement,raw,exploratory,45,0.01565562450578539,0.017639170619077934,0.3802245730572176,-0.1728543280363514,-0.009212957981084801,0.9717904745923365,0.9957363924896574,"Prolyl 4-hydroxylase subunit alpha-2 (4-PH alpha-2) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-2)",21.013,3.1799999999999998e-24,genome_blast,FALSE,TRUE,candidate,0.065,ok,FALSE
LOC134712292,max_displacement,raw,exploratory,45,-0.013488676810219254,0.015242316045539031,0.381607676914553,-0.1642649162692729,-0.06670677905824529,0.9717904745923365,0.9957363924896574,"Glutathione reductase, mitochondrial (GR) (GRase) (EC 1.8.1.7)",62.391,0,genome_blast,FALSE,TRUE,candidate,0.065,ok,FALSE
LOC134695956,max_displacement,raw,exploratory,45,-0.010243299211808998,0.011587848936418229,0.38213009078309257,-0.13106276993975632,0.022829876389674847,0.9717904745923365,0.9957363924896574,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),29.83,3.0900000000000002e-77,genome_blast,FALSE,TRUE,candidate,0.196,ok,FALSE
LOC134681328,max_displacement,raw,exploratory,45,0.015214372237178123,0.01725406955171773,0.38329584456032395,-0.15095960930061775,0.19872547171250454,0.9717904745923365,0.9957363924896574,Glutathione peroxidase 7 (GPx-7) (GSHPx-7) (EC 1.11.1.9),44.848,3.7899999999999995e-48,genome_blast,FALSE,TRUE,candidate,0.217,caution,FALSE
LOC134716384,max_displacement,raw,exploratory,45,0.007271614601610147,0.008429973793701457,0.3936361484210059,-0.16049982696866646,0.0795946302956678,0.9826489509630505,0.9957363924896574,ACDC (Byssal EP-like protein 1) (EP-protein-1),76.695,3.19e-126,genome_blast,TRUE,TRUE,candidate,0.043,ok,TRUE
LOC134715543,max_displacement,raw,exploratory,45,-0.014071335429819259,0.016804592710262314,0.407497700830715,-0.15730337313421267,-0.19867021659594944,0.9826489509630505,0.9957363924896574,Hsp70-Hsp90 organising protein (PfHOP) (Stress-inducible protein 1),42.735,7.819999999999999e-24,genome_blast,FALSE,TRUE,candidate,0.348,caution,FALSE
LOC134710805,max_displacement,raw,exploratory,45,0.025680415767845854,0.03101935573016505,0.41277396167068325,-0.12408151726061734,0.12457557325298471,0.9826489509630505,0.9957363924896574,Tubulin-specific chaperone C (Tubulin-folding cofactor C) (CFC),41.104,1.06e-83,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134696625,max_displacement,raw,exploratory,45,0.016883949968208512,0.020469829603597833,0.4144896844954943,-0.14177544422816174,0.22117288077029532,0.9826489509630505,0.9957363924896574,Heat shock 70 kDa protein 12A,33.874,2.95e-94,genome_blast,FALSE,TRUE,candidate,0.152,ok,FALSE
LOC134721949,max_displacement,raw,exploratory,45,-0.01709717350978513,0.02074331537234964,0.4148238458912389,-0.12920467705758232,-0.27483611967723776,0.9826489509630505,0.9957363924896574,BAG family molecular chaperone regulator 1 (BAG-1) (Bcl-2-associated athanogene 1),35.751,3.35e-29,genome_blast,FALSE,TRUE,candidate,0.065,ok,FALSE
LOC134695901,max_displacement,raw,exploratory,45,-0.013366386456652848,0.016369453006406996,0.419148690106827,-0.1638100556320364,-0.15042801992626093,0.9826489509630505,0.9957363924896574,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 (Multisynthase complex auxiliary component p43) [Cleaved into: Endothelial monocyte-activating polypeptide 2 (EMAP-II) (Small inducible cytokine subfamily E member 1)],44.136,8.490000000000001e-85,genome_blast,FALSE,TRUE,candidate,0.196,ok,FALSE
LOC134691039,max_displacement,raw,exploratory,45,-0.013353404641435111,0.01687494471305068,0.43354632780459434,-0.12833855282701212,-0.1158435309119641,0.9826489509630505,0.9957363924896574,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),30.269,4.1999999999999994e-88,genome_blast,FALSE,TRUE,candidate,0.283,caution,FALSE
LOC134726699,max_displacement,raw,exploratory,45,-0.01467578088029976,0.018776544990610065,0.4391680281813337,-0.17129326780803197,-0.17452986085450736,0.9826489509630505,0.9957363924896574,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),26.941,3.75e-63,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134712049,max_displacement,raw,exploratory,45,-0.015204672891888225,0.019823320361395336,0.4476944837665294,-0.14318039081177514,-0.09089727119875318,0.9826489509630505,0.9957363924896574,"3'(2'),5'-bisphosphate nucleotidase 1 (EC 3.1.3.7) (3'-phosphoadenosine 5'-phosphate phosphatase) (PAP phosphatase) (Bisphosphate 3'-nucleotidase 1) (BPntase 1) (HsPIP) (Inositol-polyphosphate 1-phosphatase) (EC 3.1.3.57)",52.597,4.66e-114,genome_blast,FALSE,TRUE,candidate,0.217,caution,FALSE
LOC134696794,max_displacement,raw,exploratory,45,-0.006034921175540085,0.007892717650161665,0.44910052457392236,-0.16092283477135158,-0.015390039821240476,0.9826489509630505,0.9957363924896574,Heat shock protein 70 B2,73.783,0,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134718845,max_displacement,raw,exploratory,45,-0.014705675571954752,0.019360728207909492,0.4520834119329208,-0.1312517563407873,-0.2263676850008319,0.9826489509630505,0.9957363924896574,Precollagen D,99.038,1.6999999999999998e-36,genome_blast,FALSE,TRUE,candidate,0.217,caution,TRUE
LOC134721033,max_displacement,raw,exploratory,45,-0.02348171915182262,0.03119864205739294,0.45617829878134153,-0.15302560689066327,-0.11044675926893426,0.9826489509630505,0.9957363924896574,Tubulin-specific chaperone cofactor E-like protein (EL) (Leucine-rich repeat-containing protein 35),34.834,4.8000000000000006e-80,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134700327,max_displacement,raw,exploratory,45,-0.013505241172058985,0.018445442206006312,0.46844085388359724,-0.15793891913893224,0.012973102198938574,0.9826489509630505,0.9957363924896574,Glutathione peroxidase 7 (GPx-7) (GSHPx-7) (EC 1.11.1.9),44.848,3.51e-48,genome_blast,TRUE,TRUE,candidate,0.109,ok,FALSE
LOC134694421,max_displacement,raw,exploratory,45,0.012439511471696672,0.01709053089546219,0.47104694087359433,-0.14995884912978658,0.2614964847151567,0.9826489509630505,0.9957363924896574,Byssal calumenin-like protein 1,95.71,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134725897,max_displacement,raw,exploratory,45,0.009357477651539306,0.012901711732705125,0.47260414214850544,-0.16374030534340223,0.17993462177281547,0.9826489509630505,0.9957363924896574,Glyoxalase 3 (EC 4.2.1.130) (Glutathione-independent glyoxalase),34.649,3.8800000000000005e-33,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134725998,max_displacement,raw,exploratory,45,-0.007417013759820183,0.010399150651009274,0.4799481381430618,-0.1436336531214554,-0.10442207371221603,0.9826489509630505,0.9957363924896574,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),32.114,2.1699999999999998e-98,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134718500,max_displacement,raw,exploratory,45,0.02453004104142753,0.03462302258636665,0.4828549771255167,-0.12053900704230304,0.1215052490612107,0.9826489509630505,0.9957363924896574,"RalA-binding protein 1 (RalBP1) (Cytocentrin) (Dinitrophenyl S-glutathione ATPase) (DNP-SG ATPase) (EC 7.6.2.2, EC 7.6.2.3) (Ral-interacting protein 1)",50.853,8.94e-81,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134722070,max_displacement,raw,exploratory,45,-0.011264360856505822,0.015954490194451203,0.48436553036001795,-0.14873551531535015,-0.14651839091265062,0.9826489509630505,0.9957363924896574,"Phenylalanine--tRNA ligase, mitochondrial (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase) (PheRS)",55.087,1.6899999999999997e-163,genome_blast,TRUE,TRUE,candidate,0.087,ok,FALSE
LOC134720720,max_displacement,raw,exploratory,45,0.011745802035889801,0.016639730505107597,0.48445273659763377,-0.16013200878895226,0.22560418150481654,0.9826489509630505,0.9957363924896574,Glutathione S-transferase omega-1 (GSTO-1) (EC 2.5.1.18) (Glutathione S-transferase omega 1-1) (GSTO 1-1) (Glutathione-dependent dehydroascorbate reductase) (EC 1.8.5.1) (Monomethylarsonic acid reductase) (MMA(V) reductase) (EC 1.20.4.2) (S-(Phenacyl)glutathione reductase) (SPG-R) (p28),39.738,2.5899999999999997e-52,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134693958,max_displacement,raw,exploratory,45,0.012317001276670455,0.01746887682985743,0.4849487949037272,-0.13239789412131178,-0.005436967027593947,0.9826489509630505,0.9957363924896574,Superoxide dismutase [Mn] (EC 1.15.1.1),47.291,1.94e-63,genome_blast,FALSE,TRUE,candidate,0.043,ok,FALSE
LOC134707468,max_displacement,raw,exploratory,45,-0.006388105911080076,0.009101307497541417,0.48691639701890277,-0.15565187749319578,0.03526305749281079,0.9826489509630505,0.9957363924896574,Dual oxidase maturation factor 1 (Dual oxidase activator 1) (Numb-interacting protein),30.466,9.35e-29,genome_blast,TRUE,TRUE,candidate,0.304,caution,FALSE
LOC134706848,max_displacement,raw,exploratory,45,0.01872366704473016,0.027048197933336758,0.49289193915945306,-0.16596781558646723,0.13299047546457007,0.9826489509630505,0.9957363924896574,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),29.375,2.28e-84,genome_blast,FALSE,TRUE,candidate,0.065,ok,FALSE
LOC134696251,max_displacement,raw,exploratory,45,-0.015969814265669513,0.02340953704284908,0.4991490652820628,-0.1327582815849242,-0.14773048418879176,0.9826489509630505,0.9957363924896574,Heat shock 70 kDa protein 12B,26.508,5.52e-69,genome_blast,FALSE,TRUE,candidate,0.109,ok,FALSE
LOC134708209,max_displacement,raw,exploratory,45,-0.01289587910588374,0.018983207483294556,0.5009404369166089,-0.12997491087924418,-0.08100365508135643,0.9826489509630505,0.9957363924896574,Protein LZIC (Leucine zipper and CTNNBIP1 domain-containing protein) (Leucine zipper and ICAT homologous domain-containing protein),66.316,6.269999999999999e-68,genome_blast,FALSE,TRUE,candidate,0.37,caution,FALSE
LOC134682928,max_displacement,raw,exploratory,45,-0.008291992436958755,0.01235838406736504,0.5062000141395002,-0.14434953640587633,-0.1801493594689101,0.9826489509630505,0.9957363924896574,"Cysteine--tRNA ligase, cytoplasmic (EC 6.1.1.16) (Cysteinyl-tRNA synthetase) (CysRS)",60.054,0,genome_blast,FALSE,TRUE,candidate,0.152,ok,FALSE
