gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,LOC_ID,transcript,database,uniprot_accession,geneID,species,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,reviewed,entryname,protein_name,gene_name,organism,prot_length,GO_ID,GO_BP,GO_MF,GO_CC,Genename_orderedlocus,Induction,Pathwaycommons,Reactome,Unipathway,Interacts_with
gene-LOC134698149|LOC134698149,63.7571038829948,-0.524750192495896,0.223424282176273,0.00144977395513347,0.0376935944647972,LOC134698149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134680861|LOC134680861,100.442958887413,0.67424634689748,0.323406960004649,0.00200337629747897,0.0462630419023801,LOC134680861,lcl|NC_086380.1_cds_XP_063396202.1_32278,sp,Q91Y63,S13A3,MOUSE,37.782,577,314,7,109,1815,37,576,5.94e-119,369,reviewed,S13A3_MOUSE,Na(+)/dicarboxylate cotransporter 3 (NaDC-3) (mNaDC3) (Na(+)-coupled carboxylate transporter 3) (NaC3) (Sodium-dependent high-affinity dicarboxylate transporter 2) (Solute carrier family 13 member 3),Slc13a3 Nadc3 Sdct2,Mus musculus (Mouse),600,GO:0005310; GO:0005343; GO:0005886; GO:0006835; GO:0015137; GO:0015139; GO:0015141; GO:0015183; GO:0015362; GO:0015744; GO:0015746; GO:0015810; GO:0016020; GO:0016323; GO:0017153; GO:0034634; GO:0042887; GO:0046942; GO:0071422; GO:0072349,aspartate transmembrane transport [GO:0015810]; carboxylic acid transport [GO:0046942]; citrate transport [GO:0015746]; dicarboxylic acid transport [GO:0006835]; succinate transmembrane transport [GO:0071422]; succinate transport [GO:0015744],alpha-ketoglutarate transmembrane transporter activity [GO:0015139]; amide transmembrane transporter activity [GO:0042887]; citrate transmembrane transporter activity [GO:0015137]; dicarboxylic acid transmembrane transporter activity [GO:0005310]; glutathione transmembrane transporter activity [GO:0034634]; high-affinity sodium:dicarboxylate symporter activity [GO:0015362]; L-aspartate transmembrane transporter activity [GO:0015183]; modified amino acid transmembrane transporter activity [GO:0072349]; organic acid:sodium symporter activity [GO:0005343]; sodium:dicarboxylate symporter activity [GO:0017153]; succinate transmembrane transporter activity [GO:0015141],basolateral plasma membrane [GO:0016323]; membrane [GO:0016020]; plasma membrane [GO:0005886],,,,R-MMU-433137;,,
gene-LOC134686823|LOC134686823,125.558203979224,1.2361500385622,0.327350072347732,8.06250919246388e-6,0.0011994532906327,LOC134686823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134724165|LOC134724165,38.2336213179052,2.63627667611442,0.717768105998042,1.0382727002835e-5,0.00148742177951726,LOC134724165,lcl|NC_086373.1_cds_XP_063443509.1_2038,sp,Q9BXW7,HDHD5,HUMAN,39.196,398,215,8,109,1281,45,422,2.59e-89,280,reviewed,HDHD5_HUMAN,Haloacid dehalogenase-like hydrolase domain-containing 5 (Cat eye syndrome critical region protein 5),HDHD5 CECR5,Homo sapiens (Human),423,GO:0005739; GO:0046474,glycerophospholipid biosynthetic process [GO:0046474],,mitochondrion [GO:0005739],,,Q9BXW7;,,,
gene-LOC134692757|LOC134692757,80.496156973030807,0.649610831824451,0.133132715318236,9.36633457927656e-8,3.81357706869913e-5,LOC134692757,lcl|NC_086384.1_cds_XP_063409342.1_44975,sp,P58340,MLF1,HUMAN,41.441,222,105,7,16,651,1,207,1e-40,144,reviewed,MLF1_HUMAN,Myeloid leukemia factor 1 (Myelodysplasia-myeloid leukemia factor 1),MLF1,Homo sapiens (Human),268,GO:0002318; GO:0003677; GO:0005634; GO:0005737; GO:0005929; GO:0006351; GO:0006355; GO:0019904; GO:0036064; GO:0048471; GO:1901796; GO:1902806,DNA-templated transcription [GO:0006351]; myeloid progenitor cell differentiation [GO:0002318]; regulation of cell cycle G1/S phase transition [GO:1902806]; regulation of DNA-templated transcription [GO:0006355]; regulation of signal transduction by p53 class mediator [GO:1901796],DNA binding [GO:0003677]; protein domain specific binding [GO:0019904],ciliary basal body [GO:0036064]; cilium [GO:0005929]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471],,,P58340;,,,Q9BTE6-2; O75190; P43364; Q15773; Q13200; P62258
gene-LOC134686698|LOC134686698,74.5878345139951,-0.809739743195023,0.389804223829986,0.00143837611528735,0.0376935944647972,LOC134686698,lcl|NC_086382.1_cds_XP_063402450.1_37300,sp,P29145,NECB,HYDVU,44.523,566,264,9,133,1821,89,607,2.81e-103,338,reviewed,NECB_HYDVU,PC3-like endoprotease variant B (EC 3.4.21.-) (SPC3),,Hydra vulgaris (Hydra) (Hydra attenuata),710,GO:0004252; GO:0005802; GO:0016020; GO:0016485,protein processing [GO:0016485],serine-type endopeptidase activity [GO:0004252],membrane [GO:0016020]; trans-Golgi network [GO:0005802],,,,,,
gene-LOC134708396|LOC134708396,7.44877041415714,-1.2587151867413,0.703632474228864,0.00198180322336986,0.0461784028192447,LOC134708396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134715896|LOC134715896,278.491800926868,0.680303433793977,0.176573451040213,8.8316719381549e-6,0.00128909083233144,LOC134715896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134683165|LOC134683165,174.46848668376,-0.833114949185629,0.247217595725853,3.95644907175088e-5,0.00419275205740614,LOC134683165,lcl|NC_086381.1_cds_XP_063398347.1_36492,sp,Q2VPM9,TPPP3,XENLA,39.548,177,99,5,1,528,1,170,2.48e-22,91.7,reviewed,TPPP3_XENLA,Tubulin polymerization-promoting protein family member 3,tppp3,Xenopus laevis (African clawed frog),176,GO:0001578; GO:0005737; GO:0005874; GO:0015631; GO:0032273; GO:0046785,microtubule bundle formation [GO:0001578]; microtubule polymerization [GO:0046785]; positive regulation of protein polymerization [GO:0032273],tubulin binding [GO:0015631],cytoplasm [GO:0005737]; microtubule [GO:0005874],,,,,,
gene-LOC134714771|LOC134714771,87.9631145769209,-0.428045660311835,0.157229581911591,7.7087030801187e-4,0.0271066031944538,LOC134714771,lcl|NC_086376.1_cds_XP_063432390.1_16868,sp,A8CVX7,TTLL6,DANRE,57.009,535,217,3,346,1950,55,576,0,624,reviewed,TTLL6_DANRE,Tubulin polyglutamylase ttll6 (EC 6.3.2.-) (Protein polyglutamylase TTLL6) (Tubulin tyrosine ligase-like family member 6),ttll6,Danio rerio (Zebrafish) (Brachydanio rerio),778,GO:0000226; GO:0003341; GO:0005524; GO:0005737; GO:0005874; GO:0005929; GO:0015631; GO:0018095; GO:0035082; GO:0036064; GO:0046872; GO:0060296; GO:0070739; GO:0070740,axoneme assembly [GO:0035082]; cilium movement [GO:0003341]; microtubule cytoskeleton organization [GO:0000226]; protein polyglutamylation [GO:0018095]; regulation of cilium beat frequency involved in ciliary motility [GO:0060296],ATP binding [GO:0005524]; metal ion binding [GO:0046872]; protein-glutamic acid ligase activity [GO:0070739]; tubulin binding [GO:0015631]; tubulin-glutamic acid ligase activity [GO:0070740],ciliary basal body [GO:0036064]; cilium [GO:0005929]; cytoplasm [GO:0005737]; microtubule [GO:0005874],,,,,,
gene-LOC134714771|LOC134714771,87.9631145769209,-0.428045660311835,0.157229581911591,7.7087030801187e-4,0.0271066031944538,LOC134714771,lcl|NC_086376.1_cds_XP_063432370.1_16869,sp,A4Q9F6,TTL13,MOUSE,58.824,544,202,6,349,1953,90,620,0,624,reviewed,TTL13_MOUSE,Tubulin polyglutamylase TTLL13 (EC 6.3.2.-) (Tubulin--tyrosine ligase-like protein 13),Ttll13,Mus musculus (Mouse),804,GO:0000226; GO:0005524; GO:0005874; GO:0005929; GO:0015631; GO:0036211; GO:0046872; GO:0070740,microtubule cytoskeleton organization [GO:0000226]; protein modification process [GO:0036211],ATP binding [GO:0005524]; metal ion binding [GO:0046872]; tubulin binding [GO:0015631]; tubulin-glutamic acid ligase activity [GO:0070740],cilium [GO:0005929]; microtubule [GO:0005874],,,,R-MMU-8955332;,,
gene-LOC134718519|LOC134718519,54.6810927998541,0.713212044300271,0.255696166433974,3.24018699016239e-4,0.0154728929357384,LOC134718519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134722016|LOC134722016,13.7221379872481,0.835101464888572,0.304866774118799,3.03778116712408e-4,0.0148510128073257,LOC134722016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134708235|LOC134708235,378.928501275972,0.498480983707908,0.222501087150797,0.002120649192354,0.0475517163827552,LOC134708235,lcl|NC_086374.1_cds_XP_063424690.1_10253,sp,Q26065,ACT,PLAMG,99.468,376,2,0,1,1128,1,376,0,768,reviewed,ACT_PLAMG,"Actin, adductor muscle (EC 3.6.4.-)",,Placopecten magellanicus (Sea scallop),376,GO:0005524; GO:0005737; GO:0005856; GO:0016787,,ATP binding [GO:0005524]; hydrolase activity [GO:0016787],cytoplasm [GO:0005737]; cytoskeleton [GO:0005856],,,,,,
gene-LOC134696787|LOC134696787,30.0715516602516,-0.820434315727382,0.25494977408911,6.8643840382977e-5,0.00610377872646794,LOC134696787,lcl|NC_086373.1_cds_XP_063414820.1_5518,sp,Q5UR67,RIBX,MIMIV,40.491,163,86,3,454,909,5,167,2.9e-28,112,reviewed,RIBX_MIMIV,N-glycosidase R617 (EC 3.2.2.-) (Riboflavin biosynthesis intermediates N-glycosidase),MIMI_R617,Acanthamoeba polyphaga mimivirus (APMV),170,GO:0016798,,"hydrolase activity, acting on glycosyl bonds [GO:0016798]",,MIMI_R617,,,,,
gene-LOC134721040|LOC134721040,18.8260956660747,-0.763854588055052,0.253270356630946,1.49683766374386e-4,0.0100131074893519,LOC134721040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134683324|LOC134683324,47.9016724702422,-0.630796222424027,0.245063478835662,6.31089752967014e-4,0.0233593795643676,LOC134683324,lcl|NC_086381.1_cds_XP_063398621.1_36950,sp,Q9D4C1,LMTD1,MOUSE,38.843,242,118,7,2407,3081,177,405,9.66e-40,156,reviewed,LMTD1_MOUSE,Lamin tail domain-containing protein 1 (Intermediate filament tail domain-containing protein 1) (Lamin-A-related sequence 1 protein),Lmntd1 Ifltd1 Lmna-rs1,Mus musculus (Mouse),413,GO:0005634; GO:0005635; GO:0005737; GO:0005882; GO:0008283,cell population proliferation [GO:0008283],,cytoplasm [GO:0005737]; intermediate filament [GO:0005882]; nuclear envelope [GO:0005635]; nucleus [GO:0005634],,,,,,
gene-LOC134683324|LOC134683324,47.9016724702422,-0.630796222424027,0.245063478835662,6.31089752967014e-4,0.0233593795643676,LOC134683324,lcl|NC_086381.1_cds_XP_063398618.1_36952,sp,Q4R899,LMTD1,MACFA,35.95,242,121,6,2446,3108,155,383,9.9e-40,156,reviewed,LMTD1_MACFA,Lamin tail domain-containing protein 1 (Intermediate filament tail domain-containing protein 1),LMNTD1 IFLTD1 QtsA-13030,Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey),404,GO:0005635; GO:0005737; GO:0005882,,,cytoplasm [GO:0005737]; intermediate filament [GO:0005882]; nuclear envelope [GO:0005635],,,,,,
gene-LOC134720746|LOC134720746,245.959546421647,1.26058126859936,0.241499338402896,1.02072561547442e-8,5.64023811522152e-6,LOC134720746,lcl|NC_086378.1_cds_XP_063439295.1_23457,sp,Q9N1R6,BAT1,RABIT,50.522,479,227,3,169,1596,16,487,1.95e-158,463,reviewed,BAT1_RABIT,"b(0,+)-type amino acid transporter 1 (b(0,+)AT) (4F2-LC6) (Glycoprotein-associated amino acid transporter b0,+AT1) (Solute carrier family 7 member 9)",SLC7A9 BAT1,Oryctolagus cuniculus (Rabbit),487,GO:0005886; GO:0015175; GO:0015184; GO:0015804; GO:0015811; GO:0016020; GO:0016324; GO:0031526; GO:0042605; GO:0180009,L-cystine transport [GO:0015811]; neutral amino acid transport [GO:0015804],broad specificity neutral L-amino acid:basic L-amino acid antiporter activity [GO:0180009]; L-cystine transmembrane transporter activity [GO:0015184]; neutral L-amino acid transmembrane transporter activity [GO:0015175]; peptide antigen binding [GO:0042605],apical plasma membrane [GO:0016324]; brush border membrane [GO:0031526]; membrane [GO:0016020]; plasma membrane [GO:0005886],,,,,,
gene-LOC134688292|LOC134688292,104.355046644681,1.08643352695908,0.332554875149801,5.32993700045595e-5,0.00528620418404195,LOC134688292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134680725|LOC134680725,18.3024340992542,-0.640294989052324,0.235696800555504,4.41525791187004e-4,0.0189465703101834,LOC134680725,lcl|NC_086380.1_cds_XP_063396000.1_31927,sp,A7S8T5,CCD42,NEMVE,67.667,300,97,0,1,900,1,300,4.39e-119,348,reviewed,CCD42_NEMVE,Coiled-coil domain-containing protein 42 homolog,v1g187067,Nematostella vectensis (Starlet sea anemone),312,,,,,,,,,,
gene-LOC134693705|LOC134693705,47.9650252033106,0.659642005260356,0.233601619788126,3.22328789321903e-4,0.0154728929357384,LOC134693705,lcl|NC_086384.1_cds_XP_063410669.1_44170,sp,P20303,GTR1,PIG,35.634,536,282,5,28,1635,9,481,1.4e-97,308,reviewed,GTR1_PIG,"Solute carrier family 2, facilitated glucose transporter member 1 (Glucose transporter type 1, erythrocyte/brain) (GLUT-1)",SLC2A1 GLUT1,Sus scrofa (Pig),492,GO:0001917; GO:0005355; GO:0005886; GO:0016323; GO:0016324; GO:0030864; GO:0032868; GO:0045494; GO:0046323; GO:0055056; GO:0065003; GO:0070837; GO:1904659,dehydroascorbic acid transport [GO:0070837]; glucose import [GO:0046323]; glucose transmembrane transport [GO:1904659]; photoreceptor cell maintenance [GO:0045494]; protein-containing complex assembly [GO:0065003]; response to insulin [GO:0032868],D-glucose transmembrane transporter activity [GO:0055056]; glucose transmembrane transporter activity [GO:0005355],apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; cortical actin cytoskeleton [GO:0030864]; photoreceptor inner segment [GO:0001917]; plasma membrane [GO:0005886],,,,R-SSC-189200;R-SSC-196836;R-SSC-422356;R-SSC-5653890;,,
gene-LOC134693705|LOC134693705,47.9650252033106,0.659642005260356,0.233601619788126,3.22328789321903e-4,0.0154728929357384,LOC134693705,lcl|NC_086384.1_cds_XP_063410671.1_44172,sp,P13355,GTR1,RABIT,40.141,426,247,2,208,1485,64,481,5.21e-98,307,reviewed,GTR1_RABIT,"Solute carrier family 2, facilitated glucose transporter member 1 (Glucose transporter type 1, erythrocyte/brain) (GLUT-1)",SLC2A1 GLUT1,Oryctolagus cuniculus (Rabbit),492,GO:0001917; GO:0005355; GO:0005886; GO:0016323; GO:0016324; GO:0030864; GO:0032868; GO:0045494; GO:0046323; GO:0065003; GO:0070837; GO:1904659,dehydroascorbic acid transport [GO:0070837]; glucose import [GO:0046323]; glucose transmembrane transport [GO:1904659]; photoreceptor cell maintenance [GO:0045494]; protein-containing complex assembly [GO:0065003]; response to insulin [GO:0032868],glucose transmembrane transporter activity [GO:0005355],apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; cortical actin cytoskeleton [GO:0030864]; photoreceptor inner segment [GO:0001917]; plasma membrane [GO:0005886],,,,,,
gene-LOC134683452|LOC134683452,37.2517484491818,-0.868146918229242,0.273430618724034,7.46067659367217e-5,0.00641173218375163,LOC134683452,lcl|NC_086381.1_cds_XP_063398813.1_37219,sp,Q32NH8,PLCD4,XENLA,40.053,754,420,10,1021,3225,10,750,2.44e-170,522,reviewed,PLCD4_XENLA,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-4 (EC 3.1.4.11) (Phosphoinositide phospholipase C-delta-4) (Phospholipase C-delta-4) (PLC-delta-4)",plcd4,Xenopus laevis (African clawed frog),758,GO:0004435; GO:0005509; GO:0005634; GO:0005783; GO:0016020; GO:0016042; GO:0048015; GO:0051209,lipid catabolic process [GO:0016042]; phosphatidylinositol-mediated signaling [GO:0048015]; release of sequestered calcium ion into cytosol [GO:0051209],calcium ion binding [GO:0005509]; phosphatidylinositol phospholipase C activity [GO:0004435],endoplasmic reticulum [GO:0005783]; membrane [GO:0016020]; nucleus [GO:0005634],,,,,,
gene-LOC134695781|LOC134695781,92.3859802831424,0.665442072101718,0.234677018874092,3.05236690326369e-4,0.0148510128073257,LOC134695781,lcl|NC_086386.1_cds_XP_063413261.1_49276,sp,Q94738,HSP97,MESFR,49.022,818,387,5,7,2379,4,818,0,742,reviewed,HSP97_MESFR,97 kDa heat shock protein (Heat shock protein 110),HSP110,Mesocentrotus franciscanus (Giant red sea urchin) (Strongylocentrotus franciscanus),886,GO:0005524; GO:0005634; GO:0005829; GO:0140662,,ATP binding [GO:0005524]; ATP-dependent protein folding chaperone [GO:0140662],cytosol [GO:0005829]; nucleus [GO:0005634],,,,,,
gene-LOC134692455|LOC134692455,178.971429098447,0.498728946170035,0.170456460705729,3.42406970874336e-4,0.0161515873578284,LOC134692455,lcl|NC_086373.1_cds_XP_063408980.1_4819,sp,Q13823,NOG2,HUMAN,57.685,553,197,7,1,1566,1,547,0,641,reviewed,NOG2_HUMAN,Nucleolar GTP-binding protein 2 (Autoantigen NGP-1),GNL2 NGP1,Homo sapiens (Human),731,GO:0003723; GO:0003924; GO:0005525; GO:0005634; GO:0005730; GO:0016020; GO:0042254,ribosome biogenesis [GO:0042254],GTP binding [GO:0005525]; GTPase activity [GO:0003924]; RNA binding [GO:0003723],membrane [GO:0016020]; nucleolus [GO:0005730]; nucleus [GO:0005634],,,Q13823;,,,
gene-LOC134725835|LOC134725835,158.756688962398,-0.423677099473746,0.182808378911738,0.00221031770832806,0.0489943203198448,LOC134725835,lcl|NC_086379.1_cds_XP_063446122.1_30431,sp,Q5ZM33,HP1B3,CHICK,39.884,173,96,4,1048,1545,252,423,3e-27,119,reviewed,HP1B3_CHICK,Heterochromatin protein 1-binding protein 3,HP1BP3 RCJMB04_3f4,Gallus gallus (Chicken),559,GO:0000786; GO:0003677; GO:0005634; GO:0005694; GO:0006334; GO:0031491; GO:0070828,heterochromatin organization [GO:0070828]; nucleosome assembly [GO:0006334],DNA binding [GO:0003677]; nucleosome binding [GO:0031491],chromosome [GO:0005694]; nucleosome [GO:0000786]; nucleus [GO:0005634],,,,,,
gene-LOC134707545|LOC134707545,99.4842391291406,-0.432111057725166,0.175125669682341,0.00150242878268689,0.0383590398114383,LOC134707545,lcl|NC_086374.1_cds_XP_063423465.1_8736,sp,Q6PGZ3,MIPT3,DANRE,59.701,134,52,1,7,408,1,132,1.37e-47,179,reviewed,MIPT3_DANRE,TRAF3-interacting protein 1,traf3ip1 zgc:63522,Danio rerio (Zebrafish) (Brachydanio rerio),629,GO:0005576; GO:0005813; GO:0005930; GO:0008017; GO:0030992; GO:0031113; GO:0036064; GO:0042073; GO:0043010; GO:0048793; GO:0060271; GO:0070507; GO:0090660,camera-type eye development [GO:0043010]; cerebrospinal fluid circulation [GO:0090660]; cilium assembly [GO:0060271]; intraciliary transport [GO:0042073]; pronephros development [GO:0048793]; regulation of microtubule cytoskeleton organization [GO:0070507]; regulation of microtubule polymerization [GO:0031113],microtubule binding [GO:0008017],axoneme [GO:0005930]; centrosome [GO:0005813]; ciliary basal body [GO:0036064]; extracellular region [GO:0005576]; intraciliary transport particle B [GO:0030992],,,,,,
gene-LOC134707545|LOC134707545,99.4842391291406,-0.432111057725166,0.175125669682341,0.00150242878268689,0.0383590398114383,LOC134707545,lcl|NC_086374.1_cds_XP_063423465.1_8736,sp,Q6PGZ3,MIPT3,DANRE,42.857,308,153,5,784,1653,324,626,4.2e-39,154,reviewed,MIPT3_DANRE,TRAF3-interacting protein 1,traf3ip1 zgc:63522,Danio rerio (Zebrafish) (Brachydanio rerio),629,GO:0005576; GO:0005813; GO:0005930; GO:0008017; GO:0030992; GO:0031113; GO:0036064; GO:0042073; GO:0043010; GO:0048793; GO:0060271; GO:0070507; GO:0090660,camera-type eye development [GO:0043010]; cerebrospinal fluid circulation [GO:0090660]; cilium assembly [GO:0060271]; intraciliary transport [GO:0042073]; pronephros development [GO:0048793]; regulation of microtubule cytoskeleton organization [GO:0070507]; regulation of microtubule polymerization [GO:0031113],microtubule binding [GO:0008017],axoneme [GO:0005930]; centrosome [GO:0005813]; ciliary basal body [GO:0036064]; extracellular region [GO:0005576]; intraciliary transport particle B [GO:0030992],,,,,,
gene-LOC134688520|LOC134688520,94.8357511389703,-0.481728232875232,0.124817183339973,1.28487621892214e-5,0.0017635852656198,LOC134688520,lcl|NC_086382.1_cds_XP_063405373.1_40411,sp,Q2TBP7,MYCBP,BOVIN,63.366,101,37,0,1,303,1,101,1.9e-42,137,reviewed,MYCBP_BOVIN,c-Myc-binding protein (Associate of Myc 1) (AMY-1),MYCBP AMY1,Bos taurus (Bovine),103,GO:0003713; GO:0005634; GO:0005737; GO:0006355,regulation of DNA-templated transcription [GO:0006355],transcription coactivator activity [GO:0003713],cytoplasm [GO:0005737]; nucleus [GO:0005634],,,,,,
gene-LOC134682572|LOC134682572,13.5074228697642,0.866743423060639,0.321223484992105,3.4472510246972e-4,0.0161623841982167,LOC134682572,lcl|NC_086373.1_cds_XP_063397848.1_3233,sp,P02554,TBB,PIG,92.093,430,34,0,1,1290,1,430,0,817,reviewed,TBB_PIG,Tubulin beta chain (Beta-tubulin),,Sus scrofa (Pig),445,GO:0000226; GO:0000278; GO:0003924; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0046872,microtubule cytoskeleton organization [GO:0000226]; mitotic cell cycle [GO:0000278],GTP binding [GO:0005525]; GTPase activity [GO:0003924]; metal ion binding [GO:0046872]; structural constituent of cytoskeleton [GO:0005200],cytoplasm [GO:0005737]; microtubule [GO:0005874],,,,,,
gene-LOC134682572|LOC134682572,13.5074228697642,0.866743423060639,0.321223484992105,3.4472510246972e-4,0.0161623841982167,LOC134682572,lcl|NC_086373.1_cds_XP_063397849.1_3234,sp,P11833,TBB,PARLI,93.575,358,23,0,1,1074,73,430,0,678,reviewed,TBB_PARLI,Tubulin beta chain (Beta-tubulin),,Paracentrotus lividus (Common sea urchin),447,GO:0000226; GO:0000278; GO:0003924; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0046872,microtubule cytoskeleton organization [GO:0000226]; mitotic cell cycle [GO:0000278],GTP binding [GO:0005525]; GTPase activity [GO:0003924]; metal ion binding [GO:0046872]; structural constituent of cytoskeleton [GO:0005200],cytoplasm [GO:0005737]; microtubule [GO:0005874],,,,,,
