gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,LOC_ID,transcript,database,uniprot_accession,geneID,species,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,reviewed,entryname,protein_name,gene_name,organism,prot_length,GO_ID,GO_BP,GO_MF,GO_CC,Genename_orderedlocus,Induction,Pathwaycommons,Reactome,Unipathway,Interacts_with
gene-LOC134689809|LOC134689809,299.999583919412,0.844281505678339,0.282579447841535,1.15904579828647e-4,0.00767843894137552,LOC134689809,lcl|NC_086383.1_cds_XP_063405844.1_41212,sp,B3EWZ6,MLRP2,ACRMI,26.763,964,575,42,10960,13683,2902,3790,7.45e-51,206,reviewed,MLRP2_ACRMI,MAM and LDL-receptor class A domain-containing protein 2 (Skeletal organic matrix MAM and LDL-receptor 2) (SOM MAM and LDL-receptor 2),,Acropora millepora (Staghorn coral) (Heteropora millepora),7311,GO:0005576; GO:0016020,,,extracellular region [GO:0005576]; membrane [GO:0016020],,,,,,
gene-LOC134689809|LOC134689809,299.999583919412,0.844281505678339,0.282579447841535,1.15904579828647e-4,0.00767843894137552,LOC134689809,lcl|NC_086383.1_cds_XP_063405844.1_41212,sp,B3EWZ6,MLRP2,ACRMI,25.576,911,535,33,3829,6294,201,1057,2.57e-50,204,reviewed,MLRP2_ACRMI,MAM and LDL-receptor class A domain-containing protein 2 (Skeletal organic matrix MAM and LDL-receptor 2) (SOM MAM and LDL-receptor 2),,Acropora millepora (Staghorn coral) (Heteropora millepora),7311,GO:0005576; GO:0016020,,,extracellular region [GO:0005576]; membrane [GO:0016020],,,,,,
gene-LOC134689809|LOC134689809,299.999583919412,0.844281505678339,0.282579447841535,1.15904579828647e-4,0.00767843894137552,LOC134689809,lcl|NC_086383.1_cds_XP_063405844.1_41212,sp,B3EWZ6,MLRP2,ACRMI,29.754,568,329,18,3787,5349,1382,1926,3.64e-47,193,reviewed,MLRP2_ACRMI,MAM and LDL-receptor class A domain-containing protein 2 (Skeletal organic matrix MAM and LDL-receptor 2) (SOM MAM and LDL-receptor 2),,Acropora millepora (Staghorn coral) (Heteropora millepora),7311,GO:0005576; GO:0016020,,,extracellular region [GO:0005576]; membrane [GO:0016020],,,,,,
gene-LOC134689809|LOC134689809,299.999583919412,0.844281505678339,0.282579447841535,1.15904579828647e-4,0.00767843894137552,LOC134689809,lcl|NC_086383.1_cds_XP_063405844.1_41212,sp,B3EWZ6,MLRP2,ACRMI,23.781,1354,754,56,10273,13692,3355,4644,7.92e-47,192,reviewed,MLRP2_ACRMI,MAM and LDL-receptor class A domain-containing protein 2 (Skeletal organic matrix MAM and LDL-receptor 2) (SOM MAM and LDL-receptor 2),,Acropora millepora (Staghorn coral) (Heteropora millepora),7311,GO:0005576; GO:0016020,,,extracellular region [GO:0005576]; membrane [GO:0016020],,,,,,
gene-LOC134689809|LOC134689809,299.999583919412,0.844281505678339,0.282579447841535,1.15904579828647e-4,0.00767843894137552,LOC134689809,lcl|NC_086383.1_cds_XP_063405844.1_41212,sp,B3EWZ6,MLRP2,ACRMI,30.841,535,305,20,3817,5322,2881,3383,2.41e-46,191,reviewed,MLRP2_ACRMI,MAM and LDL-receptor class A domain-containing protein 2 (Skeletal organic matrix MAM and LDL-receptor 2) (SOM MAM and LDL-receptor 2),,Acropora millepora (Staghorn coral) (Heteropora millepora),7311,GO:0005576; GO:0016020,,,extracellular region [GO:0005576]; membrane [GO:0016020],,,,,,
gene-LOC134689809|LOC134689809,299.999583919412,0.844281505678339,0.282579447841535,1.15904579828647e-4,0.00767843894137552,LOC134689809,lcl|NC_086383.1_cds_XP_063405844.1_41212,sp,B3EWZ6,MLRP2,ACRMI,24.568,1388,721,67,10276,13671,4831,6148,4.11e-46,190,reviewed,MLRP2_ACRMI,MAM and LDL-receptor class A domain-containing protein 2 (Skeletal organic matrix MAM and LDL-receptor 2) (SOM MAM and LDL-receptor 2),,Acropora millepora (Staghorn coral) (Heteropora millepora),7311,GO:0005576; GO:0016020,,,extracellular region [GO:0005576]; membrane [GO:0016020],,,,,,
gene-LOC134689809|LOC134689809,299.999583919412,0.844281505678339,0.282579447841535,1.15904579828647e-4,0.00767843894137552,LOC134689809,lcl|NC_086383.1_cds_XP_063405844.1_41212,sp,B3EWZ6,MLRP2,ACRMI,24.834,1055,623,45,3886,6693,388,1391,3.42e-45,187,reviewed,MLRP2_ACRMI,MAM and LDL-receptor class A domain-containing protein 2 (Skeletal organic matrix MAM and LDL-receptor 2) (SOM MAM and LDL-receptor 2),,Acropora millepora (Staghorn coral) (Heteropora millepora),7311,GO:0005576; GO:0016020,,,extracellular region [GO:0005576]; membrane [GO:0016020],,,,,,
gene-LOC134689809|LOC134689809,299.999583919412,0.844281505678339,0.282579447841535,1.15904579828647e-4,0.00767843894137552,LOC134689809,lcl|NC_086383.1_cds_XP_063405844.1_41212,sp,B3EWZ6,MLRP2,ACRMI,29.081,533,309,19,3886,5364,1947,2450,6.61e-44,182,reviewed,MLRP2_ACRMI,MAM and LDL-receptor class A domain-containing protein 2 (Skeletal organic matrix MAM and LDL-receptor 2) (SOM MAM and LDL-receptor 2),,Acropora millepora (Staghorn coral) (Heteropora millepora),7311,GO:0005576; GO:0016020,,,extracellular region [GO:0005576]; membrane [GO:0016020],,,,,,
gene-LOC134689809|LOC134689809,299.999583919412,0.844281505678339,0.282579447841535,1.15904579828647e-4,0.00767843894137552,LOC134689809,lcl|NC_086383.1_cds_XP_063405844.1_41212,sp,B3EWZ6,MLRP2,ACRMI,23.684,1102,653,45,9997,13047,52,1050,3.99e-43,180,reviewed,MLRP2_ACRMI,MAM and LDL-receptor class A domain-containing protein 2 (Skeletal organic matrix MAM and LDL-receptor 2) (SOM MAM and LDL-receptor 2),,Acropora millepora (Staghorn coral) (Heteropora millepora),7311,GO:0005576; GO:0016020,,,extracellular region [GO:0005576]; membrane [GO:0016020],,,,,,
gene-LOC134689809|LOC134689809,299.999583919412,0.844281505678339,0.282579447841535,1.15904579828647e-4,0.00767843894137552,LOC134689809,lcl|NC_086383.1_cds_XP_063405844.1_41212,sp,B3EWZ6,MLRP2,ACRMI,28.298,523,332,16,3826,5334,2275,2774,6.07e-43,179,reviewed,MLRP2_ACRMI,MAM and LDL-receptor class A domain-containing protein 2 (Skeletal organic matrix MAM and LDL-receptor 2) (SOM MAM and LDL-receptor 2),,Acropora millepora (Staghorn coral) (Heteropora millepora),7311,GO:0005576; GO:0016020,,,extracellular region [GO:0005576]; membrane [GO:0016020],,,,,,
gene-LOC134689809|LOC134689809,299.999583919412,0.844281505678339,0.282579447841535,1.15904579828647e-4,0.00767843894137552,LOC134689809,lcl|NC_086383.1_cds_XP_063405844.1_41212,sp,B3EWZ6,MLRP2,ACRMI,24.587,1090,624,49,10861,13677,5543,6585,2.29e-41,174,reviewed,MLRP2_ACRMI,MAM and LDL-receptor class A domain-containing protein 2 (Skeletal organic matrix MAM and LDL-receptor 2) (SOM MAM and LDL-receptor 2),,Acropora millepora (Staghorn coral) (Heteropora millepora),7311,GO:0005576; GO:0016020,,,extracellular region [GO:0005576]; membrane [GO:0016020],,,,,,
gene-LOC134689809|LOC134689809,299.999583919412,0.844281505678339,0.282579447841535,1.15904579828647e-4,0.00767843894137552,LOC134689809,lcl|NC_086383.1_cds_XP_063405844.1_41212,sp,B3EWZ6,MLRP2,ACRMI,29.39,541,339,22,3829,5367,2091,2616,2.31e-41,174,reviewed,MLRP2_ACRMI,MAM and LDL-receptor class A domain-containing protein 2 (Skeletal organic matrix MAM and LDL-receptor 2) (SOM MAM and LDL-receptor 2),,Acropora millepora (Staghorn coral) (Heteropora millepora),7311,GO:0005576; GO:0016020,,,extracellular region [GO:0005576]; membrane [GO:0016020],,,,,,
gene-LOC134689809|LOC134689809,299.999583919412,0.844281505678339,0.282579447841535,1.15904579828647e-4,0.00767843894137552,LOC134689809,lcl|NC_086383.1_cds_XP_063405844.1_41212,sp,B3EWZ6,MLRP2,ACRMI,26.968,597,341,19,3826,5367,4487,5071,2.47e-41,174,reviewed,MLRP2_ACRMI,MAM and LDL-receptor class A domain-containing protein 2 (Skeletal organic matrix MAM and LDL-receptor 2) (SOM MAM and LDL-receptor 2),,Acropora millepora (Staghorn coral) (Heteropora millepora),7311,GO:0005576; GO:0016020,,,extracellular region [GO:0005576]; membrane [GO:0016020],,,,,,
gene-LOC134689809|LOC134689809,299.999583919412,0.844281505678339,0.282579447841535,1.15904579828647e-4,0.00767843894137552,LOC134689809,lcl|NC_086383.1_cds_XP_063405844.1_41212,sp,B3EWZ6,MLRP2,ACRMI,26.471,680,424,30,3886,5802,911,1555,6.4e-40,169,reviewed,MLRP2_ACRMI,MAM and LDL-receptor class A domain-containing protein 2 (Skeletal organic matrix MAM and LDL-receptor 2) (SOM MAM and LDL-receptor 2),,Acropora millepora (Staghorn coral) (Heteropora millepora),7311,GO:0005576; GO:0016020,,,extracellular region [GO:0005576]; membrane [GO:0016020],,,,,,
gene-LOC134689809|LOC134689809,299.999583919412,0.844281505678339,0.282579447841535,1.15904579828647e-4,0.00767843894137552,LOC134689809,lcl|NC_086383.1_cds_XP_063405844.1_41212,sp,B3EWZ6,MLRP2,ACRMI,28.295,516,320,17,3823,5307,1228,1714,1.18e-38,165,reviewed,MLRP2_ACRMI,MAM and LDL-receptor class A domain-containing protein 2 (Skeletal organic matrix MAM and LDL-receptor 2) (SOM MAM and LDL-receptor 2),,Acropora millepora (Staghorn coral) (Heteropora millepora),7311,GO:0005576; GO:0016020,,,extracellular region [GO:0005576]; membrane [GO:0016020],,,,,,
gene-LOC134689809|LOC134689809,299.999583919412,0.844281505678339,0.282579447841535,1.15904579828647e-4,0.00767843894137552,LOC134689809,lcl|NC_086383.1_cds_XP_063405844.1_41212,sp,B3EWZ6,MLRP2,ACRMI,23.758,1288,727,57,10372,13677,3634,4852,1.32e-37,162,reviewed,MLRP2_ACRMI,MAM and LDL-receptor class A domain-containing protein 2 (Skeletal organic matrix MAM and LDL-receptor 2) (SOM MAM and LDL-receptor 2),,Acropora millepora (Staghorn coral) (Heteropora millepora),7311,GO:0005576; GO:0016020,,,extracellular region [GO:0005576]; membrane [GO:0016020],,,,,,
gene-LOC134689809|LOC134689809,299.999583919412,0.844281505678339,0.282579447841535,1.15904579828647e-4,0.00767843894137552,LOC134689809,lcl|NC_086383.1_cds_XP_063405844.1_41212,sp,B3EWZ6,MLRP2,ACRMI,26.292,658,421,27,9976,11850,929,1555,3.72e-37,160,reviewed,MLRP2_ACRMI,MAM and LDL-receptor class A domain-containing protein 2 (Skeletal organic matrix MAM and LDL-receptor 2) (SOM MAM and LDL-receptor 2),,Acropora millepora (Staghorn coral) (Heteropora millepora),7311,GO:0005576; GO:0016020,,,extracellular region [GO:0005576]; membrane [GO:0016020],,,,,,
gene-LOC134689809|LOC134689809,299.999583919412,0.844281505678339,0.282579447841535,1.15904579828647e-4,0.00767843894137552,LOC134689809,lcl|NC_086383.1_cds_XP_063405844.1_41212,sp,B3EWZ6,MLRP2,ACRMI,26.007,596,329,21,3826,5298,5995,6583,1.52e-36,158,reviewed,MLRP2_ACRMI,MAM and LDL-receptor class A domain-containing protein 2 (Skeletal organic matrix MAM and LDL-receptor 2) (SOM MAM and LDL-receptor 2),,Acropora millepora (Staghorn coral) (Heteropora millepora),7311,GO:0005576; GO:0016020,,,extracellular region [GO:0005576]; membrane [GO:0016020],,,,,,
gene-LOC134689809|LOC134689809,299.999583919412,0.844281505678339,0.282579447841535,1.15904579828647e-4,0.00767843894137552,LOC134689809,lcl|NC_086383.1_cds_XP_063405844.1_41212,sp,B3EWZ6,MLRP2,ACRMI,25.303,826,423,37,3808,5802,4695,5487,3.48e-36,157,reviewed,MLRP2_ACRMI,MAM and LDL-receptor class A domain-containing protein 2 (Skeletal organic matrix MAM and LDL-receptor 2) (SOM MAM and LDL-receptor 2),,Acropora millepora (Staghorn coral) (Heteropora millepora),7311,GO:0005576; GO:0016020,,,extracellular region [GO:0005576]; membrane [GO:0016020],,,,,,
gene-LOC134689809|LOC134689809,299.999583919412,0.844281505678339,0.282579447841535,1.15904579828647e-4,0.00767843894137552,LOC134689809,lcl|NC_086383.1_cds_XP_063405844.1_41212,sp,B3EWZ6,MLRP2,ACRMI,28.18,621,322,27,3775,5298,5103,5712,5.65e-36,156,reviewed,MLRP2_ACRMI,MAM and LDL-receptor class A domain-containing protein 2 (Skeletal organic matrix MAM and LDL-receptor 2) (SOM MAM and LDL-receptor 2),,Acropora millepora (Staghorn coral) (Heteropora millepora),7311,GO:0005576; GO:0016020,,,extracellular region [GO:0005576]; membrane [GO:0016020],,,,,,
gene-LOC134689809|LOC134689809,299.999583919412,0.844281505678339,0.282579447841535,1.15904579828647e-4,0.00767843894137552,LOC134689809,lcl|NC_086383.1_cds_XP_063405844.1_41212,sp,B3EWZ6,MLRP2,ACRMI,23.838,839,511,34,9997,12354,1972,2735,2.5e-35,154,reviewed,MLRP2_ACRMI,MAM and LDL-receptor class A domain-containing protein 2 (Skeletal organic matrix MAM and LDL-receptor 2) (SOM MAM and LDL-receptor 2),,Acropora millepora (Staghorn coral) (Heteropora millepora),7311,GO:0005576; GO:0016020,,,extracellular region [GO:0005576]; membrane [GO:0016020],,,,,,
gene-LOC134689809|LOC134689809,299.999583919412,0.844281505678339,0.282579447841535,1.15904579828647e-4,0.00767843894137552,LOC134689809,lcl|NC_086383.1_cds_XP_063405844.1_41212,sp,B3EWZ6,MLRP2,ACRMI,26.958,664,325,27,3886,5427,5582,6235,3.41e-35,154,reviewed,MLRP2_ACRMI,MAM and LDL-receptor class A domain-containing protein 2 (Skeletal organic matrix MAM and LDL-receptor 2) (SOM MAM and LDL-receptor 2),,Acropora millepora (Staghorn coral) (Heteropora millepora),7311,GO:0005576; GO:0016020,,,extracellular region [GO:0005576]; membrane [GO:0016020],,,,,,
gene-LOC134689809|LOC134689809,299.999583919412,0.844281505678339,0.282579447841535,1.15904579828647e-4,0.00767843894137552,LOC134689809,lcl|NC_086383.1_cds_XP_063405844.1_41212,sp,B3EWZ6,MLRP2,ACRMI,26.007,596,342,23,3787,5307,3204,3789,1.19e-33,149,reviewed,MLRP2_ACRMI,MAM and LDL-receptor class A domain-containing protein 2 (Skeletal organic matrix MAM and LDL-receptor 2) (SOM MAM and LDL-receptor 2),,Acropora millepora (Staghorn coral) (Heteropora millepora),7311,GO:0005576; GO:0016020,,,extracellular region [GO:0005576]; membrane [GO:0016020],,,,,,
gene-LOC134689809|LOC134689809,299.999583919412,0.844281505678339,0.282579447841535,1.15904579828647e-4,0.00767843894137552,LOC134689809,lcl|NC_086383.1_cds_XP_063405844.1_41212,sp,B3EWZ6,MLRP2,ACRMI,25.606,578,377,22,10372,12012,2885,3440,3.08e-30,137,reviewed,MLRP2_ACRMI,MAM and LDL-receptor class A domain-containing protein 2 (Skeletal organic matrix MAM and LDL-receptor 2) (SOM MAM and LDL-receptor 2),,Acropora millepora (Staghorn coral) (Heteropora millepora),7311,GO:0005576; GO:0016020,,,extracellular region [GO:0005576]; membrane [GO:0016020],,,,,,
gene-LOC134689809|LOC134689809,299.999583919412,0.844281505678339,0.282579447841535,1.15904579828647e-4,0.00767843894137552,LOC134689809,lcl|NC_086383.1_cds_XP_063405844.1_41212,sp,B3EWZ6,MLRP2,ACRMI,26.875,480,307,19,9994,11382,2319,2771,6.6e-30,136,reviewed,MLRP2_ACRMI,MAM and LDL-receptor class A domain-containing protein 2 (Skeletal organic matrix MAM and LDL-receptor 2) (SOM MAM and LDL-receptor 2),,Acropora millepora (Staghorn coral) (Heteropora millepora),7311,GO:0005576; GO:0016020,,,extracellular region [GO:0005576]; membrane [GO:0016020],,,,,,
gene-LOC134689809|LOC134689809,299.999583919412,0.844281505678339,0.282579447841535,1.15904579828647e-4,0.00767843894137552,LOC134689809,lcl|NC_086383.1_cds_XP_063405844.1_41212,sp,B3EWZ6,MLRP2,ACRMI,28.571,546,302,23,3886,5334,3072,3592,7.84e-28,129,reviewed,MLRP2_ACRMI,MAM and LDL-receptor class A domain-containing protein 2 (Skeletal organic matrix MAM and LDL-receptor 2) (SOM MAM and LDL-receptor 2),,Acropora millepora (Staghorn coral) (Heteropora millepora),7311,GO:0005576; GO:0016020,,,extracellular region [GO:0005576]; membrane [GO:0016020],,,,,,
gene-LOC134689809|LOC134689809,299.999583919412,0.844281505678339,0.282579447841535,1.15904579828647e-4,0.00767843894137552,LOC134689809,lcl|NC_086383.1_cds_XP_063405844.1_41212,sp,B3EWZ6,MLRP2,ACRMI,30.252,357,218,13,4348,5364,2884,3227,5.85e-24,117,reviewed,MLRP2_ACRMI,MAM and LDL-receptor class A domain-containing protein 2 (Skeletal organic matrix MAM and LDL-receptor 2) (SOM MAM and LDL-receptor 2),,Acropora millepora (Staghorn coral) (Heteropora millepora),7311,GO:0005576; GO:0016020,,,extracellular region [GO:0005576]; membrane [GO:0016020],,,,,,
gene-LOC134689809|LOC134689809,299.999583919412,0.844281505678339,0.282579447841535,1.15904579828647e-4,0.00767843894137552,LOC134689809,lcl|NC_086383.1_cds_XP_063405844.1_41212,sp,B3EWZ6,MLRP2,ACRMI,25.755,563,345,21,3826,5352,6431,6974,5.31e-22,110,reviewed,MLRP2_ACRMI,MAM and LDL-receptor class A domain-containing protein 2 (Skeletal organic matrix MAM and LDL-receptor 2) (SOM MAM and LDL-receptor 2),,Acropora millepora (Staghorn coral) (Heteropora millepora),7311,GO:0005576; GO:0016020,,,extracellular region [GO:0005576]; membrane [GO:0016020],,,,,,
gene-LOC134725806|LOC134725806,225.992082218674,0.483097214042958,0.163807700240671,1.88027942537022e-4,0.0104668888012275,LOC134725806,lcl|NC_086379.1_cds_XP_063446044.1_30347,sp,A2RUV0,NOTC1,XENTR,34.683,741,412,24,5212,7365,531,1222,3.21e-87,325,reviewed,NOTC1_XENTR,Neurogenic locus notch homolog protein 1 (Notch 1) [Cleaved into: Notch 1 extracellular truncation (NEXT); Notch 1 intracellular domain (NICD)],notch1,Xenopus tropicalis (Western clawed frog) (Silurana tropicalis),2522,GO:0001525; GO:0005509; GO:0005634; GO:0005886; GO:0006355; GO:0030154; GO:0038023; GO:0050793; GO:0060271; GO:0061314,angiogenesis [GO:0001525]; cell differentiation [GO:0030154]; cilium assembly [GO:0060271]; Notch signaling involved in heart development [GO:0061314]; regulation of developmental process [GO:0050793]; regulation of DNA-templated transcription [GO:0006355],calcium ion binding [GO:0005509]; signaling receptor activity [GO:0038023],nucleus [GO:0005634]; plasma membrane [GO:0005886],,,,R-XTR-1912420;R-XTR-2122948;R-XTR-2197563;R-XTR-2979096;R-XTR-9013507;R-XTR-9017802;,,
gene-LOC134725806|LOC134725806,225.992082218674,0.483097214042958,0.163807700240671,1.88027942537022e-4,0.0104668888012275,LOC134725806,lcl|NC_086379.1_cds_XP_063446044.1_30347,sp,A2RUV0,NOTC1,XENTR,31.048,773,393,30,5212,7365,221,908,4.24e-67,258,reviewed,NOTC1_XENTR,Neurogenic locus notch homolog protein 1 (Notch 1) [Cleaved into: Notch 1 extracellular truncation (NEXT); Notch 1 intracellular domain (NICD)],notch1,Xenopus tropicalis (Western clawed frog) (Silurana tropicalis),2522,GO:0001525; GO:0005509; GO:0005634; GO:0005886; GO:0006355; GO:0030154; GO:0038023; GO:0050793; GO:0060271; GO:0061314,angiogenesis [GO:0001525]; cell differentiation [GO:0030154]; cilium assembly [GO:0060271]; Notch signaling involved in heart development [GO:0061314]; regulation of developmental process [GO:0050793]; regulation of DNA-templated transcription [GO:0006355],calcium ion binding [GO:0005509]; signaling receptor activity [GO:0038023],nucleus [GO:0005634]; plasma membrane [GO:0005886],,,,R-XTR-1912420;R-XTR-2122948;R-XTR-2197563;R-XTR-2979096;R-XTR-9013507;R-XTR-9017802;,,
gene-LOC134725806|LOC134725806,225.992082218674,0.483097214042958,0.163807700240671,1.88027942537022e-4,0.0104668888012275,LOC134725806,lcl|NC_086379.1_cds_XP_063446044.1_30347,sp,A2RUV0,NOTC1,XENTR,38.05,318,181,9,6490,7428,240,546,1.91e-42,177,reviewed,NOTC1_XENTR,Neurogenic locus notch homolog protein 1 (Notch 1) [Cleaved into: Notch 1 extracellular truncation (NEXT); Notch 1 intracellular domain (NICD)],notch1,Xenopus tropicalis (Western clawed frog) (Silurana tropicalis),2522,GO:0001525; GO:0005509; GO:0005634; GO:0005886; GO:0006355; GO:0030154; GO:0038023; GO:0050793; GO:0060271; GO:0061314,angiogenesis [GO:0001525]; cell differentiation [GO:0030154]; cilium assembly [GO:0060271]; Notch signaling involved in heart development [GO:0061314]; regulation of developmental process [GO:0050793]; regulation of DNA-templated transcription [GO:0006355],calcium ion binding [GO:0005509]; signaling receptor activity [GO:0038023],nucleus [GO:0005634]; plasma membrane [GO:0005886],,,,R-XTR-1912420;R-XTR-2122948;R-XTR-2197563;R-XTR-2979096;R-XTR-9013507;R-XTR-9017802;,,
gene-LOC134725806|LOC134725806,225.992082218674,0.483097214042958,0.163807700240671,1.88027942537022e-4,0.0104668888012275,LOC134725806,lcl|NC_086379.1_cds_XP_063446044.1_30347,sp,A2RUV0,NOTC1,XENTR,31.714,391,169,9,6463,7350,995,1382,2.93e-41,173,reviewed,NOTC1_XENTR,Neurogenic locus notch homolog protein 1 (Notch 1) [Cleaved into: Notch 1 extracellular truncation (NEXT); Notch 1 intracellular domain (NICD)],notch1,Xenopus tropicalis (Western clawed frog) (Silurana tropicalis),2522,GO:0001525; GO:0005509; GO:0005634; GO:0005886; GO:0006355; GO:0030154; GO:0038023; GO:0050793; GO:0060271; GO:0061314,angiogenesis [GO:0001525]; cell differentiation [GO:0030154]; cilium assembly [GO:0060271]; Notch signaling involved in heart development [GO:0061314]; regulation of developmental process [GO:0050793]; regulation of DNA-templated transcription [GO:0006355],calcium ion binding [GO:0005509]; signaling receptor activity [GO:0038023],nucleus [GO:0005634]; plasma membrane [GO:0005886],,,,R-XTR-1912420;R-XTR-2122948;R-XTR-2197563;R-XTR-2979096;R-XTR-9013507;R-XTR-9017802;,,
